id,emailid,requesttime,port,browser,packet
14569,60883963-f107-4f1f-9eda-27a9aca3be4d,1553713416,51776,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14570,4c0a5164-37c5-4004-a837-374202856ff3,1553713424,11280,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14571,4c0a5164-37c5-4004-a837-374202856ff3,1553713427,53651,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14572,b9e91c4a-f014-45c8-a47b-5607e72563ba,1553713430,63531,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14573,53fd1fcf-03c2-463b-99dc-8175b40e43a1,1553713431,64093,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14574,26f99ebf-007a-4b1e-aad4-67c5c1dfeb04,1553713443,2977,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14575,9a289e9c-e692-4780-8850-8b8f5d089f66,1553713448,52742,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930R4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",P55
14576,26f99ebf-007a-4b1e-aad4-67c5c1dfeb04,1553713466,3004,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14577,b4e8203a-56d7-4d99-ad28-8c07eebae137,1553713476,10798,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",P59
14578,4c0a5164-37c5-4004-a837-374202856ff3,1553713477,8225,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14579,4c0a5164-37c5-4004-a837-374202856ff3,1553713479,8225,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14580,f7274274-a284-4838-b245-f91d4e8e3982,1553713481,55187,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14581,fc59dada-badd-4227-9a45-66a4a5740cf6,1553713490,53846,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P59
14582,4b04d6ea-ddbf-4924-8856-7a2aa0a2a0e5,1553713524,61597,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14583,4b04d6ea-ddbf-4924-8856-7a2aa0a2a0e5,1553713542,61611,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14584,68a8536a-e1a8-4407-9fbb-9347efde7667,1553713544,63670,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14585,5af9463c-bc8b-463e-8dee-043cb4d3ea2f,1553713557,8585,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14586,68a8536a-e1a8-4407-9fbb-9347efde7667,1553713564,63676,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14587,7eefc445-5002-44ae-a53c-fa2162b1a4e5,1553713569,46456,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",P59
14588,c5f6b46f-6319-4e6d-9312-0babab86ac8b,1553713579,62268,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P56
14589,5af9463c-bc8b-463e-8dee-043cb4d3ea2f,1553713579,51882,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14590,c84180ff-297e-4b85-88c9-83b15194b4aa,1553713581,6055,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14591,68a8536a-e1a8-4407-9fbb-9347efde7667,1553713581,63751,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14592,0149bd68-dc53-459b-b6e1-b159b7e7081f,1553713588,63288,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,P59
14593,30bf701d-8d1a-4c6a-a26f-ada2b118c162,1553713589,33798,Mozilla/5.0 (Android 9; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,P59
14594,7ac23c6d-1c45-4c86-a662-2214a0e3235c,1553713589,57749,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG-SM-G890A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.90 Mobile Safari/537.36",P59
14595,347c587f-56ba-4998-a056-378ec7d03a73,1553713594,23863,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14596,30bf701d-8d1a-4c6a-a26f-ada2b118c162,1553713606,33816,Mozilla/5.0 (Android 9; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,P59
14597,c84180ff-297e-4b85-88c9-83b15194b4aa,1553713607,1863,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14598,3ac8835c-a7cd-4143-8ffc-a80812674e0d,1553713617,16666,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14599,d9846656-37ad-4fe1-8508-70ab3c088709,1553713617,5354,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14600,b4e8203a-56d7-4d99-ad28-8c07eebae137,1553713619,61494,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",P59
14601,3ac8835c-a7cd-4143-8ffc-a80812674e0d,1553713624,21413,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14602,d9846656-37ad-4fe1-8508-70ab3c088709,1553713628,43275,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14603,d9846656-37ad-4fe1-8508-70ab3c088709,1553713639,27868,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14604,8621736d-c024-4244-accb-d6c621dd3587,1553713641,53966,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G965U Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.0 Chrome/67.0.3396.87 Mobile Safari/537.36",P59
14605,e8a241c8-e03f-42ce-9307-869a81882b30,1553713649,64035,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P57
14606,b7deddb3-0c7d-4b4e-9312-120fe28b5283,1553713651,3812,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14607,e8a241c8-e03f-42ce-9307-869a81882b30,1553713668,64037,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P57
14608,4368141a-3183-43e5-b9da-2321f5fb2a7d,1553713673,26080,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14609,ed4550d2-f80a-427d-9180-f11940958f41,1553713679,46973,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B93 Safari/604.1",P59
14610,28d1c8d0-430d-4b50-9a17-16bc0df4a7a0,1553713681,53072,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14611,2e2cfb18-ac9a-435f-9453-d539dbb11607,1553713682,63106,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14612,28d1c8d0-430d-4b50-9a17-16bc0df4a7a0,1553713686,62927,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14613,c8606ff9-0722-4924-a3ff-e2a690bda6a5,1553713690,50399,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",P59
14614,8e01a184-7029-49c3-9890-3c1635fad086,1553713692,50767,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14615,4368141a-3183-43e5-b9da-2321f5fb2a7d,1553713710,54429,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14616,28d1c8d0-430d-4b50-9a17-16bc0df4a7a0,1553713712,48832,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14617,28d1c8d0-430d-4b50-9a17-16bc0df4a7a0,1553713722,50524,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14618,4368141a-3183-43e5-b9da-2321f5fb2a7d,1553713722,54441,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14619,8e01a184-7029-49c3-9890-3c1635fad086,1553713725,50785,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14620,8f9aec94-9378-4f7e-b04c-47dc2ac85da5,1553713742,61651,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",P59
14621,8b2ef9c5-e143-4644-8de5-c23c4cb06400,1553713754,63554,"Mozilla/5.0 (Linux; Android 9; SM-G973U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.90 Mobile Safari/537.36",P57
14622,b7deddb3-0c7d-4b4e-9312-120fe28b5283,1553713763,3828,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14623,e418cb42-3fe5-4872-9490-eaf4c06cfaa3,1553713786,21966,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14624,e418cb42-3fe5-4872-9490-eaf4c06cfaa3,1553713792,30324,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14625,bcad8251-3086-4b99-a3a2-dce8de0470ea,1553713794,39414,"Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.90 Mobile Safari/537.36",P59
14626,8b2ef9c5-e143-4644-8de5-c23c4cb06400,1553713800,32562,"Mozilla/5.0 (Linux; Android 9; SM-G973U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.90 Mobile Safari/537.36",P57
14627,6d1a3997-f8d2-457c-8a88-dfee800c2449,1553713801,56957,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14628,6d1a3997-f8d2-457c-8a88-dfee800c2449,1553713818,56959,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14629,b4e8203a-56d7-4d99-ad28-8c07eebae137,1553713831,7692,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",P59
14630,88acba9e-6e4b-455f-813c-9bf59cde2562,1553713833,63185,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14631,362a55a4-bcfe-4dfb-912b-7efa8e3f6a13,1553713870,63374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",P58
14632,c00500e6-0d8e-4b45-9c7a-4cc645c4313e,1553713883,62694,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P55
14633,edf60222-cbfd-44d5-90b2-25303e353955,1553713892,61236,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14634,b13d01ea-f16b-4a38-874d-16724c832aa9,1553713900,64464,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",P55
14635,362a55a4-bcfe-4dfb-912b-7efa8e3f6a13,1553713901,57297,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",P58
14636,26e461bd-a78e-443d-a8e2-b9947d45ec8b,1553713902,57725,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14637,9918e57b-7844-4937-8443-4688fa90b81f,1553713902,55079,"Mozilla/5.0 (iPad; CPU OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14638,362a55a4-bcfe-4dfb-912b-7efa8e3f6a13,1553713907,60454,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",P58
14639,b13d01ea-f16b-4a38-874d-16724c832aa9,1553713923,64471,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",P55
14640,2203d5da-d7a7-4915-87d0-aef63ff0c1f2,1553713930,5412,"Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",P59
14641,ad750d8c-fc0b-40d9-983e-1a4bb27fc253,1553713941,61257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",P59
14642,2203d5da-d7a7-4915-87d0-aef63ff0c1f2,1553713951,5419,"Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",P59
14643,ad750d8c-fc0b-40d9-983e-1a4bb27fc253,1553713955,61261,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",P59
14644,fefeabdd-638c-49cc-8e44-01a333030feb,1553713990,61082,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P57
14645,0dbbc980-df85-4412-a1e2-a0b479f74894,1553714023,52190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",P55
14646,68295901-f844-455c-9d44-8fef96c2e0d3,1553714025,23562,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14647,0dbbc980-df85-4412-a1e2-a0b479f74894,1553714048,52198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",P55
14648,29219352-08f4-4e44-bb65-b7a0a353dca5,1553714095,50961,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",P59
14649,68295901-f844-455c-9d44-8fef96c2e0d3,1553714100,53973,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14650,29219352-08f4-4e44-bb65-b7a0a353dca5,1553714113,50966,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",P59
14651,9398c195-b2df-4a75-b20f-0964355c1996,1553714142,27966,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",P59
14652,9398c195-b2df-4a75-b20f-0964355c1996,1553714157,27704,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",P59
14653,c4359f29-fcc5-4571-8b7a-3f1bbc501cf9,1553714182,17170,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14654,a82b9d9a-ca3d-4e86-8d0e-a3e1e926b3df,1553714237,11771,"Mozilla/5.0 (Linux; Android 9; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.90 Mobile Safari/537.36",P59
14655,cf10f4da-c26f-49f1-9869-c441a9b4bfe8,1553714257,49646,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",P58
14656,0c7aad7f-af4e-46c7-a2b2-a6c13945d761,1553714262,56890,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",P59
14657,bab19fbc-52f1-4038-869f-d5c054c4fea7,1553714263,19778,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14658,0c7aad7f-af4e-46c7-a2b2-a6c13945d761,1553714272,56898,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",P59
14659,362a55a4-bcfe-4dfb-912b-7efa8e3f6a13,1553714334,60536,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",P58
14660,fefeabdd-638c-49cc-8e44-01a333030feb,1553714396,61345,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P57
14661,86f62b26-a502-476e-9db1-e97d04d8e794,1553714414,49722,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P59
14662,86f62b26-a502-476e-9db1-e97d04d8e794,1553714421,49723,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P59
14663,86f62b26-a502-476e-9db1-e97d04d8e794,1553714491,49774,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P59
14664,f658eaa8-5959-4721-a096-be386d4a5549,1553714495,58008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P58
14665,bab19fbc-52f1-4038-869f-d5c054c4fea7,1553714617,32719,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14666,4e1cd422-e46d-4944-822c-75bd11ea7b22,1553714656,38781,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14667,e418cb42-3fe5-4872-9490-eaf4c06cfaa3,1553714659,24858,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14668,4e1cd422-e46d-4944-822c-75bd11ea7b22,1553714660,6008,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14669,f658eaa8-5959-4721-a096-be386d4a5549,1553714673,58189,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P58
14670,4e1cd422-e46d-4944-822c-75bd11ea7b22,1553714673,34565,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14671,4e1cd422-e46d-4944-822c-75bd11ea7b22,1553714675,34565,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14672,b110a1aa-de32-4182-adf1-f6741c594612,1553714697,57639,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,P59
14673,f658eaa8-5959-4721-a096-be386d4a5549,1553714719,58228,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P58
14674,f658eaa8-5959-4721-a096-be386d4a5549,1553714729,58238,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",P58
14675,e418cb42-3fe5-4872-9490-eaf4c06cfaa3,1553714758,64170,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14676,ea4d15e6-9f75-41e0-ba32-a18314511de2,1553714795,65093,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
14677,21f3d5b0-3803-4972-a6e3-a9b86843702e,1553714819,53149,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P59
